Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","616","Poland","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","15000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","515000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","115000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1675","Other paper and paperboard","2024","2024","t","4265000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1676","Household and sanitary papers","2024","2024","t","770000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1617","Case materials","2024","2024","t","2440000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1618","Cartonboard","2024","2024","t","600000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1621","Wrapping papers","2024","2024","t","280000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","125000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","50000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5516","Production","1636","Glue-laminated timber (glulam)","2024","2024","m3","115000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5516","Production","1688","Cross-laminated timber (CLT or X-lam)","2024","2024","m3","7000","A","Official figure",""
"FO","Forestry Production and Trade","616","Poland","5510","Production","1684","I-beams (I-joists)","2024","2024","t","210000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","793000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","2549116","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","1386000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","239242","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","1258000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","8083000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","109303","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","165720","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1630","Wood charcoal","2024","2024","t","8139","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1619","Wood chips and particles","2024","2024","m3","1887165","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1620","Wood residues","2024","2024","m3","729961","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1600","Recovered post-consumer wood","2024","2024","t","332000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1693","Wood pellets","2024","2024","t","556000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1694","Wood briquettes and other agglomerates","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","815000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","152509","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1634","Veneer sheets","2024","2024","m3","20000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1640","Plywood and LVL","2024","2024","m3","119322","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1607","Laminated Veneer Lumber (LVL)","2024","2024","m3","6609","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1697","Particle board","2024","2024","m3","720000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1647","Hardboard","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","465000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5516","Production","1650","Other fibreboard","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1656","Chemical wood pulp","2024","2024","t","2680000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","229000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","2451000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1667","Dissolving wood pulp","2024","2024","t","103000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1669","Recovered paper","2024","2024","t","969945","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1671","Newsprint","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1674","Printing and writing papers","2024","2024","t","1218000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","1218000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1675","Other paper and paperboard","2024","2024","t","670000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1676","Household and sanitary papers","2024","2024","t","209000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1617","Case materials","2024","2024","t","450000","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1618","Cartonboard","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1621","Wrapping papers","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","11000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","620","Portugal","5510","Production","1684","I-beams (I-joists)","2024","2024","t","10185","A","Official figure",""
"FO","Forestry Production and Trade","634","Qatar","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","634","Qatar","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","5093","E","Estimated value",""
"FO","Forestry Production and Trade","634","Qatar","5510","Production","1630","Wood charcoal","2024","2024","t","773","E","Estimated value",""
"FO","Forestry Production and Trade","634","Qatar","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","634","Qatar","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","634","Qatar","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","634","Qatar","5516","Production","1640","Plywood and LVL","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","634","Qatar","5510","Production","1669","Recovered paper","2024","2024","t","15000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","634","Qatar","5510","Production","1675","Other paper and paperboard","2024","2024","t","3000","E","Estimated value",""
"FO","Forestry Production and Trade","634","Qatar","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","3000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","21000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","207000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","646000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","80000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","1397000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","571000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","465000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","336000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1630","Wood charcoal","2024","2024","t","5000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1619","Wood chips and particles","2024","2024","m3","1011000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1620","Wood residues","2024","2024","m3","284000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1600","Recovered post-consumer wood","2024","2024","t","1092000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1693","Wood pellets","2024","2024","t","886000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","1660000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","53000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1634","Veneer sheets","2024","2024","m3","11000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1640","Plywood and LVL","2024","2024","m3","181000","X","Figure from external organization",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1697","Particle board","2024","2024","m3","534000","X","Figure from external organization",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1647","Hardboard","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","1262000","X","Figure from external organization",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1650","Other fibreboard","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","32000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1656","Chemical wood pulp","2024","2024","t","457000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","457000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1667","Dissolving wood pulp","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1669","Recovered paper","2024","2024","t","8107000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1671","Newsprint","2024","2024","t","380000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1674","Printing and writing papers","2024","2024","t","2187000","E","Estimated value",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","51000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","372000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","1764000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1675","Other paper and paperboard","2024","2024","t","8417000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1676","Household and sanitary papers","2024","2024","t","527000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1617","Case materials","2024","2024","t","5573000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1618","Cartonboard","2024","2024","t","1455000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1621","Wrapping papers","2024","2024","t","201000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","244000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","417000","A","Official figure",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1636","Glue-laminated timber (glulam)","2024","2024","m3","6000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","410","Republic of Korea","5516","Production","1688","Cross-laminated timber (CLT or X-lam)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","4000","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","454000","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","26000","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","12000","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1630","Wood charcoal","2024","2024","t","536","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1619","Wood chips and particles","2024","2024","m3","84","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1620","Wood residues","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1600","Recovered post-consumer wood","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1693","Wood pellets","2024","2024","t","26568","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1694","Wood briquettes and other agglomerates","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","948","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","5646","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1634","Veneer sheets","2024","2024","m3","3","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1640","Plywood and LVL","2024","2024","m3","6461","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1607","Laminated Veneer Lumber (LVL)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1697","Particle board","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1647","Hardboard","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1650","Other fibreboard","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1656","Chemical wood pulp","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1667","Dissolving wood pulp","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1669","Recovered paper","2024","2024","t","30000","E","Estimated value",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1671","Newsprint","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1674","Printing and writing papers","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1675","Other paper and paperboard","2024","2024","t","6690","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1676","Household and sanitary papers","2024","2024","t","4918","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1617","Case materials","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1618","Cartonboard","2024","2024","t","1772","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1621","Wrapping papers","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1636","Glue-laminated timber (glulam)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5516","Production","1688","Cross-laminated timber (CLT or X-lam)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","498","Republic of Moldova","5510","Production","1684","I-beams (I-joists)","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","638","Réunion","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","97858","E","Estimated value",""
"FO","Forestry Production and Trade","638","Réunion","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","9650","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","638","Réunion","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","900","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","638","Réunion","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","900","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","638","Réunion","5510","Production","1630","Wood charcoal","2024","2024","t","14393","E","Estimated value",""
"FO","Forestry Production and Trade","638","Réunion","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","2200","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","1377040","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","4848040","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","4053640","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","3583650","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","533290","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","627200","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","273210","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","815430","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1630","Wood charcoal","2024","2024","t","330","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1619","Wood chips and particles","2024","2024","m3","160500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1620","Wood residues","2024","2024","m3","3091600","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1600","Recovered post-consumer wood","2024","2024","t","65603","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1693","Wood pellets","2024","2024","t","381420","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1694","Wood briquettes and other agglomerates","2024","2024","t","24965","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","2800000","X","Figure from external organization",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","1100000","X","Figure from external organization",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1634","Veneer sheets","2024","2024","m3","125720","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1640","Plywood and LVL","2024","2024","m3","226870","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1607","Laminated Veneer Lumber (LVL)","2024","2024","m3","16740","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1697","Particle board","2024","2024","m3","1396728","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","1016090","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1647","Hardboard","2024","2024","m3","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","886940","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5516","Production","1650","Other fibreboard","2024","2024","m3","10270","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1656","Chemical wood pulp","2024","2024","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1667","Dissolving wood pulp","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","310","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1669","Recovered paper","2024","2024","t","731000","A","Official figure",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1671","Newsprint","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1674","Printing and writing papers","2024","2024","t","175477","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","126058","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","49419","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1675","Other paper and paperboard","2024","2024","t","666778","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1676","Household and sanitary papers","2024","2024","t","136000","A","Official figure",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1617","Case materials","2024","2024","t","302410","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1618","Cartonboard","2024","2024","t","104351","E","Estimated value",""
"FO","Forestry Production and Trade","642","Romania","5510","Production","1621","Wrapping papers","2024","2024","t","84150","I","Value imputed by a receiving agency",""
